full_path,relative_path,folder,extension,size_bytes,created_at,modified_at,line_count,include_count,declare_count,type_count,function_count,sub_count,const_count,first_nonempty,content_info
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\extensions\arge_parse_math_additions.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\extensions\arge_parse_math_additions.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\extensions,.bas,4900,2026-05-13 23:27:59,2026-05-12 14:06:58,155,0,8,1,3,5,0,' Add these declarations to uxm31_compiler_final.bas,include=0; declare=8; type=1; function=3; sub=5; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\extensions\arge_parse_matrix_additions.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\extensions,.bas,5916,2026-05-13 23:27:59,2026-05-12 14:06:58,190,0,6,0,3,3,0,' UX-MAT V1 compiler ARGE additions,include=0; declare=6; type=0; function=3; sub=3; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_addressing.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_addressing.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,6988,2026-05-13 23:27:59,2026-05-12 14:06:54,176,0,0,0,4,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=4; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_asm_emit.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_asm_emit.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,29572,2026-05-13 23:27:59,2026-05-12 14:06:54,741,0,0,0,6,15,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=15; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_cli.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_cli.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,9059,2026-05-13 23:27:59,2026-05-12 14:43:20,254,0,0,0,4,4,0,' UXM-A-64K MERGED: Stage12 CLI patched to preserve 64 KB tape+stack+data main memory,include=0; declare=0; type=0; function=4; sub=4; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_lexer_parser.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_lexer_parser.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,11161,2026-05-13 23:27:59,2026-05-12 14:06:54,346,0,0,0,2,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=2; sub=7; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_main.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_main.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,1109,2026-05-13 23:27:59,2026-05-12 14:06:54,39,0,0,0,0,1,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=1; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_meta_parse.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_meta_parse.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,1958,2026-05-13 23:27:59,2026-05-12 14:06:54,56,0,0,0,0,3,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=3; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_validation.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\native_validation.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,4496,2026-05-13 23:27:59,2026-05-12 14:06:54,146,0,0,0,6,7,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=6; sub=7; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\uxm31_compiler_fb.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native\uxm31_compiler_fb.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\compiler\native,.bas,8958,2026-05-13 23:27:59,2026-05-12 14:42:20,213,9,59,0,0,0,77,' UXM-A-64K MERGED: V20 clean src + Stage12 native capability + 64 KB main memory policy,include=9; declare=59; type=0; function=0; sub=0; const=77
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_host.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_host.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime,.bas,132,2026-05-13 23:27:59,2026-05-12 14:06:58,3,0,0,0,0,0,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_io.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_io.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime,.bas,5308,2026-05-13 23:27:59,2026-05-12 14:06:58,263,0,0,0,22,10,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=22; sub=10; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_memory.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_memory.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime,.bas,7924,2026-05-13 23:27:59,2026-05-12 14:06:58,358,0,0,0,19,11,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=19; sub=11; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_meta_dispatch.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_meta_dispatch.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime,.bas,15737,2026-05-13 23:27:59,2026-05-12 14:42:20,716,3,0,0,0,8,0,' Auto-split by V3 modularization,include=3; declare=0; type=0; function=0; sub=8; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_status_flags.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\runtime_status_flags.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime,.bas,2710,2026-05-13 23:27:59,2026-05-12 14:06:58,99,0,0,0,7,9,0,' Auto-split by V3 modularization,include=0; declare=0; type=0; function=7; sub=9; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\uxm31_runtime_fb_full.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\uxm31_runtime_fb_full.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime,.bas,8840,2026-05-13 23:27:59,2026-05-12 14:06:58,176,23,105,0,0,0,27,"#Lang ""fb""",include=23; declare=105; type=0; function=0; sub=0; const=27
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\hooks\runtime_hook_dispatch_ext.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\hooks,.bas,599,2026-05-13 23:27:59,2026-05-12 14:06:58,23,0,0,0,1,0,0,#ifndef UXM_RUNTIME_HOOK_DISPATCH_EXT_BAS,include=0; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_bio_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_bio_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,9916,2026-05-13 23:27:59,2026-05-12 14:06:58,332,0,0,0,8,13,3,#ifndef UXM_RUNTIME_BIO_SERVICES_BAS,include=0; declare=0; type=0; function=8; sub=13; const=3
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_complex_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_complex_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,6052,2026-05-13 23:27:59,2026-05-12 14:06:58,154,0,0,0,1,5,1,#ifndef UXM_RUNTIME_COMPLEX_SERVICES_BAS,include=0; declare=0; type=0; function=1; sub=5; const=1
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_file_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_file_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,13414,2026-05-13 23:27:59,2026-05-12 14:06:58,471,0,0,0,5,21,6,#ifndef UXM_RUNTIME_FILE_SERVICES_BAS,include=0; declare=0; type=0; function=5; sub=21; const=6
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_fp_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_fp_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,20821,2026-05-13 23:27:59,2026-05-12 14:06:58,745,0,25,0,13,13,0,' UX-FP V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=25; type=0; function=13; sub=13; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_linalg_advanced_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_linalg_advanced_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,17010,2026-05-13 23:27:59,2026-05-12 14:06:58,572,0,19,0,10,10,1,' UXM V3.3 Stage-14 Linear Algebra Advanced services,include=0; declare=19; type=0; function=10; sub=10; const=1
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_math_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_math_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,11900,2026-05-13 23:27:59,2026-05-12 14:06:58,371,0,14,0,7,10,0,' UX-MATH V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=14; type=0; function=7; sub=10; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_matrix_advanced_tensor_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_matrix_advanced_tensor_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,38222,2026-05-13 23:27:59,2026-05-12 14:06:58,1255,0,42,0,19,24,3,' UXM V3.3 Stage-10 Matrix Advanced + Tensor Basic Services,include=0; declare=42; type=0; function=19; sub=24; const=3
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_matrix_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_matrix_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,19574,2026-05-13 23:27:59,2026-05-12 14:06:58,642,0,27,0,13,18,0,' UX-MAT V1 runtime services for uxm31_runtime_fb_full.bas,include=0; declare=27; type=0; function=13; sub=18; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_ml_data_pipeline_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_ml_data_pipeline_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,19886,2026-05-13 23:27:59,2026-05-12 14:06:58,651,0,31,0,23,9,2,' UXM V3.3 Stage-15 + Stage-16 ML Basic + AI/Data Pipeline services,include=0; declare=31; type=0; function=23; sub=9; const=2
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_numeric_methods_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_numeric_methods_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,10461,2026-05-13 23:28:00,2026-05-12 14:06:58,227,0,0,0,10,2,1,#ifndef UXM_RUNTIME_NUMERIC_METHODS_SERVICES_BAS,include=0; declare=0; type=0; function=10; sub=2; const=1
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_probability_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_probability_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,6720,2026-05-13 23:28:00,2026-05-12 14:06:58,188,0,0,0,6,4,3,#ifndef UXM_RUNTIME_PROBABILITY_SERVICES_BAS,include=0; declare=0; type=0; function=6; sub=4; const=3
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_real_ext_services_v18.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_real_ext_services_v18.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,16204,2026-05-13 23:28:00,2026-05-12 14:06:58,274,0,0,0,5,5,2,#ifndef UXM_RUNTIME_REAL_EXT_SERVICES_V18_BAS,include=0; declare=0; type=0; function=5; sub=5; const=2
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_sparse_vector_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_sparse_vector_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,17274,2026-05-13 23:28:00,2026-05-12 14:06:58,588,0,30,0,18,13,4,' UXM V3.3 Stage-13 Sparse Matrix + Vector Ops services,include=0; declare=30; type=0; function=18; sub=13; const=4
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_statistics_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_statistics_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,20986,2026-05-13 23:28:00,2026-05-12 14:06:58,457,0,0,0,17,5,2,#ifndef UXM_RUNTIME_STATISTICS_SERVICES_BAS,include=0; declare=0; type=0; function=17; sub=5; const=2
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_stats_numeric_v19.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_stats_numeric_v19.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,8590,2026-05-13 23:28:00,2026-05-12 14:06:58,231,0,7,0,4,3,0,' UXM V19 - Remaining real statistics / probability / numeric services,include=0; declare=7; type=0; function=4; sub=3; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_string_ext_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_string_ext_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,12094,2026-05-13 23:28:00,2026-05-12 14:06:58,321,0,0,0,5,18,0,#ifndef UXM_RUNTIME_STRING_EXT_SERVICES_BAS,include=0; declare=0; type=0; function=5; sub=18; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_string_services.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services\runtime_string_services.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_053\UXM_A_64K_COMPILER\uxm\core\runtime\services,.bas,15236,2026-05-13 23:28:00,2026-05-12 14:06:58,552,0,0,0,7,24,3,#ifndef UXM_RUNTIME_STRING_SERVICES_BAS,include=0; declare=0; type=0; function=7; sub=24; const=3
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\UXM_V20_SRC_BILGI.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\UXM_V20_SRC_BILGI.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src,.bas,205,2026-05-13 23:28:00,2026-05-12 14:06:58,3,0,0,0,0,0,0,' UXM V33/V20 src klasoru,include=0; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\uxm_v20_native_compiler.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\uxm_v20_native_compiler.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src,.bas,155,2026-05-13 23:28:00,2026-05-12 14:06:58,3,1,0,0,0,0,0,"#Lang ""fb""",include=1; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\uxm_v20_runtime.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\uxm_v20_runtime.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src,.bas,61,2026-05-13 23:28:00,2026-05-12 14:06:58,2,1,0,0,0,0,0,"#Lang ""fb""",include=1; declare=0; type=0; function=0; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\ast\uxm_v20_ast.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\ast\uxm_v20_ast.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\ast,.bas,4931,2026-05-13 23:28:00,2026-05-12 19:26:30,151,0,0,1,5,2,21,#ifndef UXM_V20_AST_BAS,include=0; declare=0; type=1; function=5; sub=2; const=21
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\codegen\uxm_v20_codegen_bridge.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\codegen\uxm_v20_codegen_bridge.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\codegen,.bas,606,2026-05-13 23:28:00,2026-05-12 19:25:48,17,1,0,0,1,0,0,#ifndef UXM_V20_CODEGEN_BRIDGE_BAS,include=1; declare=0; type=0; function=1; sub=0; const=0
C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\extensions\arge_parse_math_additions.bas,UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\extensions\arge_parse_math_additions.bas,C:\Users\mete\Downloads\UXMC\ucma\_forensic\overlay\final\ucma\_forensic\individual\zip_054\UXM_A_64K_COMPILER_HOTFIX1\src\compiler\extensions,.bas,4900,2026-05-13 23:28:00,2026-05-12 14:06:58,155,0,8,1,3,5,0,' Add these declarations to uxm31_compiler_final.bas,include=0; declare=8; type=1; function=3; sub=5; const=0
